session_id,player_id,session_start,session_end,duration_seconds,session_number,days_since_install,days_since_last_session,app_version,crashed
s_p_001920_00005,p_001920,2024-01-10T11:50:50Z,2024-01-10T12:04:57Z,847,5,9,3,3.9.2,0
s_p_001920_00006,p_001920,2024-01-11T11:43:56Z,2024-01-11T11:59:49Z,953,6,10,0,3.7.1,0
s_p_001920_00007,p_001920,2024-01-11T20:15:01Z,2024-01-11T20:25:38Z,637,7,10,0,3.6.0,0
s_p_001920_00008,p_001920,2024-01-12T07:18:16Z,2024-01-12T07:33:11Z,895,8,11,0,3.9.2,0
s_p_001920_00009,p_001920,2024-01-13T11:26:33Z,2024-01-13T11:34:41Z,488,9,12,1,3.9.2,0
s_p_001920_00010,p_001920,2024-01-15T16:58:11Z,2024-01-15T17:06:51Z,520,10,14,2,3.9.2,0
s_p_001920_00011,p_001920,2024-01-16T16:28:11Z,2024-01-16T16:40:58Z,767,11,15,0,3.5.0,0
s_p_001920_00012,p_001920,2024-01-18T19:28:09Z,2024-01-18T19:41:11Z,782,12,17,2,3.8.0,0
s_p_001920_00013,p_001920,2024-01-19T18:13:21Z,2024-01-19T18:32:45Z,1164,13,18,0,3.9.2,0
s_p_001920_00014,p_001920,2024-01-20T10:09:48Z,2024-01-20T10:14:55Z,307,14,19,0,3.9.2,0
s_p_001920_00015,p_001920,2024-01-21T18:24:26Z,2024-01-21T18:34:02Z,576,15,20,1,3.7.1,1
s_p_001920_00016,p_001920,2024-01-21T20:22:18Z,2024-01-21T20:28:50Z,392,16,20,0,3.8.0,0
s_p_002169_00001,p_002169,2024-01-01T08:29:32Z,2024-01-01T08:54:00Z,1468,1,0,,3.7.1,0
s_p_002169_00002,p_002169,2024-01-01T13:22:39Z,2024-01-01T13:48:44Z,1565,2,0,0,3.9.2,0
s_p_002169_00003,p_002169,2024-01-04T07:57:05Z,2024-01-04T08:08:02Z,657,3,3,2,3.8.0,0
s_p_002169_00004,p_002169,2024-01-05T21:18:36Z,2024-01-05T21:41:07Z,1351,4,4,1,3.6.0,0
s_p_002169_00005,p_002169,2024-01-08T15:45:12Z,2024-01-08T16:02:55Z,1063,5,7,2,3.8.0,0
s_p_002169_00006,p_002169,2024-01-09T13:23:11Z,2024-01-09T13:28:43Z,332,6,8,0,3.9.2,0
s_p_002169_00007,p_002169,2024-01-09T16:29:06Z,2024-01-09T16:40:00Z,654,7,8,0,3.6.0,0
s_p_002169_00008,p_002169,2024-01-10T13:23:37Z,2024-01-10T13:46:53Z,1396,8,9,0,3.5.0,0
s_p_002169_00009,p_002169,2024-01-17T20:52:46Z,2024-01-17T21:02:10Z,564,9,16,7,3.4.1,0
s_p_002169_00010,p_002169,2024-01-23T06:17:19Z,2024-01-23T06:41:14Z,1435,10,22,5,3.9.2,0
s_p_002169_00011,p_002169,2024-01-26T11:20:06Z,2024-01-26T11:39:03Z,1137,11,25,3,3.8.0,0
s_p_002169_00012,p_002169,2024-01-26T22:19:17Z,2024-01-26T22:46:02Z,1605,12,25,0,3.7.1,0
s_p_002169_00013,p_002169,2024-02-02T15:20:49Z,2024-02-02T15:42:29Z,1300,13,32,6,3.8.0,0
s_p_002169_00014,p_002169,2024-02-08T18:39:01Z,2024-02-08T19:01:26Z,1345,14,38,6,3.9.2,0
s_p_002169_00015,p_002169,2024-02-13T10:04:10Z,2024-02-13T10:09:13Z,303,15,43,4,3.4.1,0
s_p_002169_00016,p_002169,2024-02-16T07:50:14Z,2024-02-16T08:09:31Z,1157,16,46,2,3.7.1,0
s_p_002169_00017,p_002169,2024-02-16T17:07:35Z,2024-02-16T17:33:56Z,1581,17,46,0,3.9.2,0
s_p_002169_00018,p_002169,2024-02-18T18:11:52Z,2024-02-18T18:28:27Z,995,18,48,2,3.7.1,0
s_p_002169_00019,p_002169,2024-02-19T22:52:31Z,2024-02-19T23:10:11Z,1060,19,49,1,3.5.0,0
s_p_002169_00020,p_002169,2024-03-01T06:34:01Z,2024-03-01T07:01:23Z,1642,20,60,10,3.7.1,0
s_p_002169_00021,p_002169,2024-03-01T17:37:50Z,2024-03-01T17:46:45Z,535,21,60,0,3.8.0,0
s_p_002169_00022,p_002169,2024-03-02T09:05:58Z,2024-03-02T09:23:22Z,1044,22,61,0,3.8.0,0
s_p_002169_00023,p_002169,2024-03-05T17:49:16Z,2024-03-05T18:06:29Z,1033,23,64,3,3.5.0,0
s_p_002169_00024,p_002169,2024-03-07T21:20:05Z,2024-03-07T21:25:42Z,337,24,66,2,3.8.0,0
s_p_002169_00025,p_002169,2024-03-09T22:28:57Z,2024-03-09T22:39:55Z,658,25,68,2,3.9.2,0
s_p_002169_00026,p_002169,2024-03-10T17:09:37Z,2024-03-10T17:34:13Z,1476,26,69,0,3.8.0,0
s_p_002169_00027,p_002169,2024-03-14T19:22:20Z,2024-03-14T19:40:47Z,1107,27,73,4,3.8.0,0
s_p_002169_00028,p_002169,2024-03-15T11:59:24Z,2024-03-15T12:06:12Z,408,28,74,0,3.6.0,0
s_p_002169_00029,p_002169,2024-03-18T20:55:12Z,2024-03-18T21:02:49Z,457,29,77,3,3.5.0,0
s_p_002169_00030,p_002169,2024-04-03T11:22:20Z,2024-04-03T11:49:18Z,1618,30,93,15,3.7.1,1
s_p_002169_00031,p_002169,2024-04-03T16:20:24Z,2024-04-03T16:27:05Z,401,31,93,0,3.6.0,0
s_p_002169_00032,p_002169,2024-04-06T13:27:22Z,2024-04-06T13:44:48Z,1046,32,96,2,3.4.1,0
s_p_002169_00033,p_002169,2024-04-08T08:27:04Z,2024-04-08T08:39:28Z,744,33,98,1,3.8.0,0
s_p_002169_00034,p_002169,2024-04-09T16:10:47Z,2024-04-09T16:30:09Z,1162,34,99,1,3.7.1,0
s_p_002169_00035,p_002169,2024-04-11T22:09:37Z,2024-04-11T22:29:00Z,1163,35,101,2,3.8.0,0
s_p_002169_00036,p_002169,2024-04-13T08:58:22Z,2024-04-13T09:04:20Z,358,36,103,1,3.7.1,0
s_p_002169_00037,p_002169,2024-04-14T18:05:47Z,2024-04-14T18:35:21Z,1774,37,104,1,3.5.0,0
s_p_002169_00038,p_002169,2024-04-15T22:22:58Z,2024-04-15T22:30:55Z,477,38,105,1,3.8.0,0
s_p_002169_00039,p_002169,2024-04-17T18:30:33Z,2024-04-17T18:55:21Z,1488,39,107,1,3.8.0,0
s_p_002169_00040,p_002169,2024-04-18T19:22:40Z,2024-04-18T19:31:21Z,521,40,108,1,3.9.2,0
s_p_002169_00041,p_002169,2024-04-30T20:47:04Z,2024-04-30T21:16:27Z,1763,41,120,12,3.9.2,0
s_p_002169_00042,p_002169,2024-04-30T23:10:29Z,2024-04-30T23:30:21Z,1192,42,120,0,3.6.0,0
s_p_002169_00043,p_002169,2024-05-11T14:51:51Z,2024-05-11T15:18:56Z,1625,43,131,10,3.7.1,0
s_p_002169_00044,p_002169,2024-05-12T20:54:26Z,2024-05-12T21:06:44Z,738,44,132,1,3.9.2,0
s_p_002169_00045,p_002169,2024-05-15T10:25:17Z,2024-05-15T10:54:54Z,1777,45,135,2,3.5.0,0
s_p_002169_00046,p_002169,2024-05-16T06:54:03Z,2024-05-16T07:06:19Z,736,46,136,0,3.9.2,0
s_p_002169_00047,p_002169,2024-05-19T21:08:24Z,2024-05-19T21:16:39Z,495,47,139,3,3.7.1,0
s_p_002169_00048,p_002169,2024-05-21T21:18:33Z,2024-05-21T21:27:18Z,525,48,141,2,3.8.0,0
s_p_002169_00049,p_002169,2024-05-22T07:01:57Z,2024-05-22T07:12:45Z,648,49,142,0,3.9.2,0
s_p_002169_00050,p_002169,2024-05-22T09:21:59Z,2024-05-22T09:30:36Z,517,50,142,0,3.5.0,0
s_p_002169_00051,p_002169,2024-05-22T16:19:17Z,2024-05-22T16:27:50Z,513,51,142,0,3.8.0,0
s_p_002169_00052,p_002169,2024-05-27T14:45:19Z,2024-05-27T15:00:32Z,913,52,147,4,3.4.1,0
s_p_002169_00053,p_002169,2024-05-28T06:33:24Z,2024-05-28T06:52:34Z,1150,53,148,0,3.9.2,0
s_p_002169_00054,p_002169,2024-05-29T06:40:05Z,2024-05-29T06:51:11Z,666,54,149,0,3.5.0,0
s_p_002169_00055,p_002169,2024-05-31T08:47:51Z,2024-05-31T08:53:45Z,354,55,151,2,3.8.0,0
s_p_002169_00056,p_002169,2024-05-31T21:00:44Z,2024-05-31T21:12:08Z,684,56,151,0,3.6.0,0
s_p_002169_00057,p_002169,2024-06-01T09:02:50Z,2024-06-01T09:32:03Z,1753,57,152,0,3.8.0,0
s_p_002169_00058,p_002169,2024-06-01T21:22:30Z,2024-06-01T21:51:55Z,1765,58,152,0,3.6.0,0
s_p_002169_00059,p_002169,2024-06-02T21:54:08Z,2024-06-02T22:14:59Z,1251,59,153,1,3.5.0,0
s_p_002169_00060,p_002169,2024-06-04T22:15:15Z,2024-06-04T22:34:42Z,1167,60,155,2,3.5.0,0
s_p_002169_00061,p_002169,2024-06-08T21:55:58Z,2024-06-08T22:01:02Z,304,61,159,3,3.7.1,0
s_p_002169_00062,p_002169,2024-06-09T10:28:15Z,2024-06-09T10:38:35Z,620,62,160,0,3.6.0,0
s_p_002169_00063,p_002169,2024-06-09T11:13:14Z,2024-06-09T11:41:59Z,1725,63,160,0,3.8.0,0
s_p_002169_00064,p_002169,2024-06-12T14:49:11Z,2024-06-12T15:13:55Z,1484,64,163,3,3.7.1,0
s_p_002169_00065,p_002169,2024-06-16T20:26:31Z,2024-06-16T20:47:04Z,1233,65,167,4,3.6.0,0
s_p_002169_00066,p_002169,2024-06-18T21:16:29Z,2024-06-18T21:32:04Z,935,66,169,2,3.5.0,0
s_p_002169_00067,p_002169,2024-06-27T15:49:27Z,2024-06-27T16:06:04Z,997,67,178,8,3.7.1,0
s_p_002169_00068,p_002169,2024-06-27T23:25:23Z,2024-06-27T23:50:14Z,1491,68,178,0,3.5.0,0
s_p_002169_00069,p_002169,2024-06-28T20:02:52Z,2024-06-28T20:14:59Z,727,69,179,0,3.7.1,0
s_p_002169_00070,p_002169,2024-06-30T19:01:43Z,2024-06-30T19:08:56Z,433,70,181,1,3.8.0,0
s_p_002169_00071,p_002169,2024-06-30T21:05:02Z,2024-06-30T21:18:38Z,816,71,181,0,3.8.0,0
s_p_002169_00072,p_002169,2024-07-09T16:51:39Z,2024-07-09T16:57:06Z,327,72,190,8,3.6.0,0
s_p_002169_00073,p_002169,2024-07-11T16:24:58Z,2024-07-11T16:49:24Z,1466,73,192,1,3.8.0,0
s_p_002169_00074,p_002169,2024-07-14T07:57:30Z,2024-07-14T08:14:41Z,1031,74,195,2,3.4.1,0
s_p_002169_00075,p_002169,2024-07-14T18:56:18Z,2024-07-14T19:09:19Z,781,75,195,0,3.5.0,0
s_p_002169_00076,p_002169,2024-07-21T10:12:59Z,2024-07-21T10:29:01Z,962,76,202,6,3.5.0,0
s_p_002169_00077,p_002169,2024-07-21T12:03:59Z,2024-07-21T12:12:41Z,522,77,202,0,3.9.2,0
s_p_002169_00078,p_002169,2024-07-26T10:09:58Z,2024-07-26T10:27:07Z,1029,78,207,4,3.7.1,0
s_p_002169_00079,p_002169,2024-07-26T11:22:21Z,2024-07-26T11:46:19Z,1438,79,207,0,3.6.0,0
s_p_002169_00080,p_002169,2024-07-27T11:21:59Z,2024-07-27T11:47:51Z,1552,80,208,0,3.6.0,0
s_p_002169_00081,p_002169,2024-07-27T16:28:43Z,2024-07-27T16:58:41Z,1798,81,208,0,3.5.0,0
s_p_002169_00082,p_002169,2024-08-08T14:32:43Z,2024-08-08T14:51:41Z,1138,82,220,11,3.8.0,0
s_p_002169_00083,p_002169,2024-08-11T10:49:24Z,2024-08-11T11:11:24Z,1320,83,223,2,3.6.0,0
s_p_002169_00084,p_002169,2024-08-20T06:30:08Z,2024-08-20T06:45:49Z,941,84,232,8,3.8.0,0
s_p_002169_00085,p_002169,2024-08-20T12:44:08Z,2024-08-20T13:10:35Z,1587,85,232,0,3.9.2,0
s_p_002169_00086,p_002169,2024-08-23T08:35:56Z,2024-08-23T08:43:41Z,465,86,235,2,3.6.0,0
s_p_002169_00087,p_002169,2024-09-01T09:05:55Z,2024-09-01T09:11:05Z,310,87,244,9,3.9.2,0
s_p_000010_00001,p_000010,2024-01-02T06:34:29Z,2024-01-02T06:35:38Z,69,1,1,,3.4.1,0
s_p_002661_00001,p_002661,2024-01-03T17:39:04Z,2024-01-03T18:01:26Z,1342,1,2,,3.9.2,0
s_p_002661_00002,p_002661,2024-01-06T18:33:12Z,2024-01-06T18:52:24Z,1152,2,5,3,3.8.0,0
s_p_002661_00003,p_002661,2024-01-08T16:15:04Z,2024-01-08T16:41:08Z,1564,3,7,1,3.8.0,0
s_p_002661_00004,p_002661,2024-01-09T07:27:30Z,2024-01-09T07:50:45Z,1395,4,8,0,3.7.1,0
s_p_002661_00005,p_002661,2024-01-10T08:09:43Z,2024-01-10T08:30:57Z,1274,5,9,1,3.7.1,0
s_p_002661_00006,p_002661,2024-01-10T13:14:58Z,2024-01-10T13:34:35Z,1177,6,9,0,3.8.0,0
s_p_002661_00007,p_002661,2024-01-16T21:15:46Z,2024-01-16T21:23:27Z,461,7,15,6,3.9.2,0
s_p_002661_00008,p_002661,2024-01-18T09:17:29Z,2024-01-18T09:30:44Z,795,8,17,1,3.5.0,0
s_p_002661_00009,p_002661,2024-01-21T07:30:25Z,2024-01-21T07:52:37Z,1332,9,20,2,3.4.1,0
s_p_002661_00010,p_002661,2024-01-21T10:29:12Z,2024-01-21T10:46:29Z,1037,10,20,0,3.4.1,0
s_p_002661_00011,p_002661,2024-01-23T11:55:47Z,2024-01-23T12:06:03Z,616,11,22,2,3.9.2,0
s_p_002661_00012,p_002661,2024-01-24T12:29:54Z,2024-01-24T12:38:48Z,534,12,23,1,3.4.1,0
s_p_002661_00013,p_002661,2024-01-27T20:24:42Z,2024-01-27T20:47:34Z,1372,13,26,3,3.7.1,0
s_p_002661_00014,p_002661,2024-01-27T23:01:49Z,2024-01-27T23:31:18Z,1769,14,26,0,3.9.2,0
s_p_002661_00015,p_002661,2024-02-03T08:21:04Z,2024-02-03T08:47:23Z,1579,15,33,6,3.8.0,0
s_p_002661_00016,p_002661,2024-02-07T09:39:23Z,2024-02-07T09:50:05Z,642,16,37,4,3.8.0,0
s_p_002661_00017,p_002661,2024-02-07T10:47:53Z,2024-02-07T10:59:56Z,723,17,37,0,3.7.1,0
s_p_002661_00018,p_002661,2024-02-09T08:30:20Z,2024-02-09T08:54:06Z,1426,18,39,1,3.5.0,0
s_p_002661_00019,p_002661,2024-02-10T08:26:45Z,2024-02-10T08:32:57Z,372,19,40,0,3.9.2,0
s_p_002661_00020,p_002661,2024-02-16T16:21:58Z,2024-02-16T16:30:55Z,537,20,46,6,3.7.1,0
s_p_002661_00021,p_002661,2024-02-20T10:27:03Z,2024-02-20T10:33:12Z,369,21,50,3,3.5.0,0
s_p_002661_00022,p_002661,2024-02-22T06:31:17Z,2024-02-22T06:39:17Z,480,22,52,1,3.9.2,0
s_p_002661_00023,p_002661,2024-02-26T08:09:38Z,2024-02-26T08:18:44Z,546,23,56,4,3.4.1,0
s_p_002661_00024,p_002661,2024-02-26T19:39:41Z,2024-02-26T19:51:16Z,695,24,56,0,3.9.2,0
s_p_002661_00025,p_002661,2024-03-01T06:16:30Z,2024-03-01T06:29:01Z,751,25,60,3,3.7.1,0
s_p_002661_00026,p_002661,2024-03-03T23:03:34Z,2024-03-03T23:10:47Z,433,26,62,2,3.9.2,0
s_p_002661_00027,p_002661,2024-03-04T16:24:47Z,2024-03-04T16:47:47Z,1380,27,63,0,3.7.1,0
s_p_002661_00028,p_002661,2024-03-07T15:19:17Z,2024-03-07T15:46:40Z,1643,28,66,2,3.9.2,0
s_p_002661_00029,p_002661,2024-03-10T11:38:02Z,2024-03-10T11:45:26Z,444,29,69,2,3.7.1,0
s_p_002661_00030,p_002661,2024-03-10T22:59:11Z,2024-03-10T23:08:08Z,537,30,69,0,3.9.2,0
s_p_002661_00031,p_002661,2024-03-12T12:37:39Z,2024-03-12T12:46:47Z,548,31,71,1,3.7.1,0
s_p_002661_00032,p_002661,2024-03-23T08:00:43Z,2024-03-23T08:09:04Z,501,32,82,10,3.9.2,0
s_p_002661_00033,p_002661,2024-03-24T14:13:11Z,2024-03-24T14:37:33Z,1462,33,83,1,3.8.0,0
s_p_002661_00034,p_002661,2024-03-29T07:40:23Z,2024-03-29T08:09:09Z,1726,34,88,4,3.6.0,0
s_p_002661_00035,p_002661,2024-04-01T12:54:14Z,2024-04-01T13:11:31Z,1037,35,91,3,3.6.0,0
s_p_002661_00036,p_002661,2024-04-02T18:55:06Z,2024-04-02T19:07:01Z,715,36,92,1,3.8.0,0
s_p_002661_00037,p_002661,2024-04-05T14:53:22Z,2024-04-05T15:16:01Z,1359,37,95,2,3.4.1,0
s_p_002661_00038,p_002661,2024-04-10T17:52:01Z,2024-04-10T18:11:35Z,1174,38,100,5,3.8.0,0
s_p_002661_00039,p_002661,2024-04-10T18:14:33Z,2024-04-10T18:26:34Z,721,39,100,0,3.6.0,0
s_p_002661_00040,p_002661,2024-04-10T21:23:48Z,2024-04-10T21:50:27Z,1599,40,100,0,3.9.2,0
s_p_002661_00041,p_002661,2024-04-18T06:51:47Z,2024-04-18T07:09:18Z,1051,41,108,7,3.9.2,0
s_p_002661_00042,p_002661,2024-04-30T08:58:03Z,2024-04-30T09:17:59Z,1196,42,120,12,3.8.0,0
s_p_002661_00043,p_002661,2024-04-30T20:53:56Z,2024-04-30T21:21:57Z,1681,43,120,0,3.9.2,0
s_p_002661_00044,p_002661,2024-05-01T14:05:08Z,2024-05-01T14:29:56Z,1488,44,121,0,3.9.2,1
s_p_002661_00045,p_002661,2024-05-02T06:09:25Z,2024-05-02T06:31:28Z,1323,45,122,0,3.9.2,0
s_p_002661_00046,p_002661,2024-05-02T12:16:31Z,2024-05-02T12:28:56Z,745,46,122,0,3.7.1,0
s_p_002661_00047,p_002661,2024-05-07T12:48:08Z,2024-05-07T13:08:25Z,1217,47,127,5,3.6.0,0
s_p_002661_00048,p_002661,2024-05-07T15:46:13Z,2024-05-07T16:15:14Z,1741,48,127,0,3.7.1,0
s_p_002661_00049,p_002661,2024-05-10T23:20:33Z,2024-05-10T23:41:59Z,1286,49,130,3,3.5.0,0
s_p_002661_00050,p_002661,2024-05-15T14:46:33Z,2024-05-15T14:56:10Z,577,50,135,4,3.9.2,0
s_p_002661_00051,p_002661,2024-05-23T12:04:22Z,2024-05-23T12:14:31Z,609,51,143,7,3.6.0,0
s_p_002661_00052,p_002661,2024-05-26T18:25:48Z,2024-05-26T18:45:31Z,1183,52,146,3,3.8.0,0
s_p_002661_00053,p_002661,2024-05-30T07:05:28Z,2024-05-30T07:14:49Z,561,53,150,3,3.5.0,0
s_p_002661_00054,p_002661,2024-06-02T13:15:30Z,2024-06-02T13:24:30Z,540,54,153,3,3.6.0,0
s_p_002661_00055,p_002661,2024-06-02T17:14:24Z,2024-06-02T17:36:19Z,1315,55,153,0,3.8.0,0
s_p_002661_00056,p_002661,2024-06-09T15:26:01Z,2024-06-09T15:42:48Z,1007,56,160,6,3.6.0,0
s_p_002661_00057,p_002661,2024-06-09T22:12:19Z,2024-06-09T22:26:23Z,844,57,160,0,3.6.0,0
s_p_002661_00058,p_002661,2024-06-11T16:06:24Z,2024-06-11T16:12:48Z,384,58,162,1,3.9.2,0
s_p_002661_00059,p_002661,2024-06-20T15:02:25Z,2024-06-20T15:20:23Z,1078,59,171,8,3.8.0,0
s_p_002661_00060,p_002661,2024-06-24T08:20:49Z,2024-06-24T08:37:03Z,974,60,175,3,3.8.0,0
s_p_002661_00061,p_002661,2024-06-28T23:16:56Z,2024-06-28T23:33:23Z,987,61,179,4,3.8.0,0
s_p_002661_00062,p_002661,2024-07-03T17:40:12Z,2024-07-03T17:53:01Z,769,62,184,4,3.8.0,0
s_p_002661_00063,p_002661,2024-07-03T20:46:30Z,2024-07-03T20:54:25Z,475,63,184,0,3.9.2,0
s_p_002661_00064,p_002661,2024-07-04T14:16:54Z,2024-07-04T14:24:18Z,444,64,185,0,3.7.1,0
s_p_002661_00065,p_002661,2024-07-06T06:25:01Z,2024-07-06T06:36:20Z,679,65,187,1,3.9.2,0
s_p_002661_00066,p_002661,2024-07-06T19:51:12Z,2024-07-06T20:07:28Z,976,66,187,0,3.6.0,0
s_p_002661_00067,p_002661,2024-07-08T17:10:10Z,2024-07-08T17:31:18Z,1268,67,189,1,3.9.2,0
s_p_002661_00068,p_002661,2024-07-09T13:50:22Z,2024-07-09T14:09:10Z,1128,68,190,0,3.9.2,0
s_p_002661_00069,p_002661,2024-07-09T13:54:37Z,2024-07-09T14:10:16Z,939,69,190,0,3.4.1,0
s_p_002661_00070,p_002661,2024-07-15T06:43:30Z,2024-07-15T07:08:42Z,1512,70,196,5,3.4.1,0
s_p_002661_00071,p_002661,2024-07-17T15:23:30Z,2024-07-17T15:36:54Z,804,71,198,2,3.7.1,0
s_p_002661_00072,p_002661,2024-07-20T14:03:26Z,2024-07-20T14:15:51Z,745,72,201,2,3.9.2,0
s_p_002661_00073,p_002661,2024-07-21T14:37:12Z,2024-07-21T14:55:23Z,1091,73,202,1,3.4.1,0
s_p_002661_00074,p_002661,2024-07-24T07:28:14Z,2024-07-24T07:44:17Z,963,74,205,2,3.5.0,0
s_p_002661_00075,p_002661,2024-07-26T22:31:16Z,2024-07-26T22:44:55Z,819,75,207,2,3.7.1,0
s_p_002661_00076,p_002661,2024-07-27T09:57:00Z,2024-07-27T10:10:46Z,826,76,208,0,3.5.0,0
s_p_002661_00077,p_002661,2024-08-06T18:15:04Z,2024-08-06T18:23:02Z,478,77,218,10,3.6.0,0
s_p_002661_00078,p_002661,2024-08-07T20:53:54Z,2024-08-07T21:19:12Z,1518,78,219,1,3.5.0,0
s_p_002661_00079,p_002661,2024-08-12T06:32:51Z,2024-08-12T06:44:38Z,707,79,224,4,3.7.1,0
s_p_002661_00080,p_002661,2024-08-17T22:50:59Z,2024-08-17T23:04:43Z,824,80,229,5,3.9.2,0
s_p_002661_00081,p_002661,2024-08-17T23:07:40Z,2024-08-17T23:20:55Z,795,81,229,0,3.9.2,0
s_p_002661_00082,p_002661,2024-08-26T22:42:54Z,2024-08-26T22:58:53Z,959,82,238,8,3.8.0,0
s_p_002661_00083,p_002661,2024-08-29T21:20:49Z,2024-08-29T21:26:12Z,323,83,241,2,3.6.0,0
s_p_002661_00084,p_002661,2024-08-29T22:02:42Z,2024-08-29T22:13:35Z,653,84,241,0,3.8.0,0
s_p_002661_00085,p_002661,2024-09-01T15:17:46Z,2024-09-01T15:44:56Z,1630,85,244,2,3.7.1,0
s_p_002661_00086,p_002661,2024-09-01T21:38:03Z,2024-09-01T22:00:16Z,1333,86,244,0,3.7.1,0
s_p_002661_00087,p_002661,2024-09-04T07:46:11Z,2024-09-04T08:09:28Z,1397,87,247,2,3.7.1,0
s_p_002661_00088,p_002661,2024-09-04T08:27:19Z,2024-09-04T08:55:07Z,1668,88,247,0,3.9.2,0
s_p_002661_00089,p_002661,2024-09-12T07:07:16Z,2024-09-12T07:17:07Z,591,89,255,7,3.6.0,0
s_p_002661_00090,p_002661,2024-09-12T21:31:11Z,2024-09-12T21:59:59Z,1728,90,255,0,3.9.2,0
s_p_002661_00091,p_002661,2024-09-15T06:02:48Z,2024-09-15T06:12:37Z,589,91,258,2,3.8.0,0
s_p_002661_00092,p_002661,2024-09-15T08:45:01Z,2024-09-15T08:52:44Z,463,92,258,0,3.6.0,0
s_p_002661_00093,p_002661,2024-09-17T06:48:22Z,2024-09-17T07:15:14Z,1612,93,260,1,3.6.0,0
s_p_002661_00094,p_002661,2024-09-19T11:36:55Z,2024-09-19T11:55:19Z,1104,94,262,2,3.9.2,0
s_p_002661_00095,p_002661,2024-09-19T18:47:36Z,2024-09-19T19:08:24Z,1248,95,262,0,3.9.2,0
s_p_002661_00096,p_002661,2024-09-21T13:37:00Z,2024-09-21T14:04:13Z,1633,96,264,1,3.8.0,0
s_p_002661_00097,p_002661,2024-10-01T12:58:14Z,2024-10-01T13:05:29Z,435,97,274,9,3.5.0,0
s_p_002661_00098,p_002661,2024-10-02T22:17:03Z,2024-10-02T22:33:59Z,1016,98,275,1,3.6.0,0
s_p_002661_00099,p_002661,2024-10-05T12:09:48Z,2024-10-05T12:34:24Z,1476,99,278,2,3.8.0,0
s_p_002661_00100,p_002661,2024-10-09T23:06:51Z,2024-10-09T23:30:30Z,1419,100,282,4,3.5.0,0
s_p_002661_00101,p_002661,2024-10-13T07:34:10Z,2024-10-13T07:56:42Z,1352,101,286,3,3.8.0,0
s_p_002661_00102,p_002661,2024-10-14T19:10:49Z,2024-10-14T19:39:40Z,1731,102,287,1,3.7.1,0
s_p_002661_00103,p_002661,2024-10-15T07:29:41Z,2024-10-15T07:51:31Z,1310,103,288,0,3.7.1,0
s_p_002661_00104,p_002661,2024-10-21T09:25:09Z,2024-10-21T09:34:53Z,584,104,294,6,3.6.0,0
s_p_002661_00105,p_002661,2024-10-21T13:48:05Z,2024-10-21T14:13:02Z,1497,105,294,0,3.6.0,0
s_p_002661_00106,p_002661,2024-10-22T19:33:55Z,2024-10-22T19:39:08Z,313,106,295,1,3.7.1,0
s_p_002661_00107,p_002661,2024-11-12T12:35:16Z,2024-11-12T12:56:52Z,1296,107,316,20,3.9.2,0
s_p_002661_00108,p_002661,2024-11-18T08:47:20Z,2024-11-18T09:13:40Z,1580,108,322,5,3.8.0,0
s_p_002661_00109,p_002661,2024-11-18T12:54:52Z,2024-11-18T13:05:14Z,622,109,322,0,3.4.1,0
s_p_002661_00110,p_002661,2024-11-22T09:57:44Z,2024-11-22T10:09:10Z,686,110,326,3,3.9.2,0
s_p_002661_00111,p_002661,2024-11-27T14:58:19Z,2024-11-27T15:07:12Z,533,111,331,5,3.7.1,0
s_p_002661_00112,p_002661,2024-12-09T16:13:55Z,2024-12-09T16:31:52Z,1077,112,343,12,3.6.0,0
s_p_002661_00113,p_002661,2024-12-09T19:13:53Z,2024-12-09T19:24:55Z,662,113,343,0,3.9.2,0
s_p_002991_00001,p_002991,2024-01-06T15:20:35Z,2024-01-06T15:28:17Z,462,1,5,,3.8.0,0
s_p_002991_00002,p_002991,2024-01-07T10:30:48Z,2024-01-07T10:43:53Z,785,2,6,0,3.6.0,0
s_p_002991_00003,p_002991,2024-01-07T19:16:11Z,2024-01-07T19:29:21Z,790,3,6,0,3.7.1,1
s_p_002991_00004,p_002991,2024-01-29T18:35:56Z,2024-01-29T18:42:00Z,364,4,28,21,3.9.2,0
s_p_002991_00005,p_002991,2024-02-03T19:44:51Z,2024-02-03T19:59:29Z,878,5,33,5,3.8.0,0
s_p_002991_00006,p_002991,2024-02-06T08:20:59Z,2024-02-06T08:34:35Z,816,6,36,2,3.9.2,0
s_p_002991_00007,p_002991,2024-02-06T23:24:21Z,2024-02-06T23:38:47Z,866,7,36,0,3.6.0,0
s_p_002991_00008,p_002991,2024-02-10T13:35:02Z,2024-02-10T13:41:46Z,404,8,40,3,3.7.1,0
s_p_002991_00009,p_002991,2024-02-12T15:30:35Z,2024-02-12T15:37:26Z,411,9,42,2,3.9.2,0
s_p_002991_00010,p_002991,2024-02-16T18:15:50Z,2024-02-16T18:24:07Z,497,10,46,4,3.8.0,0
s_p_002991_00011,p_002991,2024-02-24T11:52:19Z,2024-02-24T12:05:19Z,780,11,54,7,3.6.0,0
s_p_002991_00012,p_002991,2024-02-27T22:32:23Z,2024-02-27T22:36:30Z,247,12,57,3,3.8.0,0
s_p_002991_00013,p_002991,2024-03-07T19:46:06Z,2024-03-07T20:00:32Z,866,13,66,8,3.7.1,0
s_p_002991_00014,p_002991,2024-03-07T21:51:11Z,2024-03-07T22:01:18Z,607,14,66,0,3.9.2,0
