purchase_id,player_id,session_id,purchase_timestamp,product_sku,price_usd,coins_granted,days_since_install,is_first_purchase
pu_000006x,p_002803,s_p_002803_00194,2024-09-24T20:55:48.427Z,coins_large,19.99,25000,231,0
pu_000006y,p_002803,s_p_002803_00209,2024-10-05T21:45:52.220Z,coins_large,19.99,25000,242,0
pu_000006z,p_002803,s_p_002803_00211,2024-10-06T16:25:49.835Z,coins_medium,4.99,5500,243,0
pu_0000070,p_002803,s_p_002803_00222,2024-10-18T20:44:59.473Z,starter_pack,1.99,2000,255,0
pu_0000071,p_002803,s_p_002803_00226,2024-10-22T07:57:05.096Z,coins_small,0.99,1000,259,0
pu_0000072,p_002803,s_p_002803_00231,2024-10-25T16:37:16.302Z,coins_medium,4.99,5500,262,0
pu_0000073,p_002803,s_p_002803_00242,2024-11-07T07:22:03.232Z,coins_small,0.99,1000,275,0
pu_0000074,p_002803,s_p_002803_00244,2024-11-09T08:30:13.699Z,coins_large,19.99,25000,277,0
pu_0000075,p_002803,s_p_002803_00257,2024-11-25T09:22:29.913Z,coins_large,19.99,25000,293,0
pu_0000076,p_002803,s_p_002803_00262,2024-12-04T12:27:24.831Z,coins_small,0.99,1000,302,0
pu_0000077,p_002829,s_p_002829_00001,2024-04-30T07:54:11.507Z,coins_large,19.99,25000,0,1
pu_0000078,p_002829,s_p_002829_00002,2024-04-30T08:20:27.768Z,coins_large,19.99,25000,0,0
pu_0000079,p_002829,s_p_002829_00002,2024-04-30T08:25:44.247Z,coins_large,19.99,25000,0,0
pu_000007a,p_002829,s_p_002829_00002,2024-04-30T08:21:17.126Z,vip_monthly,9.99,10000,0,0
pu_000007b,p_002829,s_p_002829_00003,2024-04-30T22:07:11.983Z,starter_pack,1.99,2000,0,0
pu_000007c,p_002829,s_p_002829_00003,2024-04-30T21:54:38.914Z,coins_large,19.99,25000,0,0
pu_000007d,p_002829,s_p_002829_00003,2024-04-30T22:02:54.927Z,vip_monthly,9.99,10000,0,0
pu_000007e,p_002829,s_p_002829_00003,2024-04-30T21:56:04.949Z,coins_large,19.99,25000,0,0
pu_000007f,p_002829,s_p_002829_00004,2024-05-02T10:56:30.077Z,coins_medium,4.99,5500,2,0
pu_000007g,p_002829,s_p_002829_00004,2024-05-02T10:54:22.874Z,vip_monthly,9.99,10000,2,0
pu_000007h,p_002829,s_p_002829_00004,2024-05-02T10:44:09.443Z,coins_large,19.99,25000,2,0
pu_000007i,p_002829,s_p_002829_00004,2024-05-02T10:53:41.611Z,coins_large,19.99,25000,2,0
pu_000007j,p_002829,s_p_002829_00005,2024-05-02T13:40:22.433Z,coins_large,19.99,25000,2,0
pu_000007k,p_002829,s_p_002829_00005,2024-05-02T13:38:04.600Z,coins_medium,4.99,5500,2,0
pu_000007l,p_002829,s_p_002829_00005,2024-05-02T13:44:23.452Z,starter_pack,1.99,2000,2,0
pu_000007m,p_002829,s_p_002829_00006,2024-05-03T11:07:22.858Z,coins_large,19.99,25000,3,0
pu_000007n,p_002829,s_p_002829_00006,2024-05-03T11:18:03.561Z,vip_monthly,9.99,10000,3,0
pu_000007o,p_002829,s_p_002829_00008,2024-05-10T10:35:48.424Z,coins_small,0.99,1000,10,0
pu_000007p,p_002829,s_p_002829_00009,2024-05-15T17:15:23.165Z,coins_medium,4.99,5500,15,0
pu_000007q,p_002829,s_p_002829_00012,2024-05-17T17:34:05.759Z,coins_medium,4.99,5500,17,0
pu_000007r,p_002829,s_p_002829_00019,2024-05-24T09:27:50.292Z,coins_large,19.99,25000,24,0
pu_000007s,p_002829,s_p_002829_00019,2024-05-24T09:18:10.045Z,coins_large,19.99,25000,24,0
pu_000007t,p_002829,s_p_002829_00021,2024-05-26T21:08:28.051Z,coins_large,19.99,25000,26,0
pu_000007u,p_002829,s_p_002829_00034,2024-06-11T22:09:14.719Z,coins_large,19.99,25000,42,0
pu_000007v,p_002829,s_p_002829_00036,2024-06-15T18:28:20.286Z,coins_large,19.99,25000,46,0
pu_000007w,p_002829,s_p_002829_00043,2024-06-24T07:38:27.185Z,coins_medium,4.99,5500,55,0
pu_000007x,p_002829,s_p_002829_00047,2024-06-28T22:48:59.617Z,vip_monthly,9.99,10000,59,0
pu_000007y,p_002829,s_p_002829_00048,2024-07-02T19:36:01.988Z,coins_medium,4.99,5500,63,0
pu_000007z,p_002829,s_p_002829_00050,2024-07-04T20:18:35.401Z,coins_small,0.99,1000,65,0
pu_0000080,p_002829,s_p_002829_00050,2024-07-04T20:29:20.789Z,coins_small,0.99,1000,65,0
pu_0000081,p_002829,s_p_002829_00054,2024-07-06T16:14:47.358Z,coins_medium,4.99,5500,67,0
pu_0000082,p_002829,s_p_002829_00058,2024-07-11T19:57:16.650Z,coins_medium,4.99,5500,72,0
pu_0000083,p_002829,s_p_002829_00060,2024-07-15T15:30:24.855Z,coins_medium,4.99,5500,76,0
pu_0000084,p_002829,s_p_002829_00066,2024-07-28T14:41:48.286Z,coins_medium,4.99,5500,89,0
pu_0000085,p_002829,s_p_002829_00068,2024-07-31T21:58:36.236Z,coins_medium,4.99,5500,92,0
pu_0000086,p_002829,s_p_002829_00070,2024-08-01T21:38:03.551Z,coins_small,0.99,1000,93,0
pu_0000087,p_002829,s_p_002829_00072,2024-08-03T11:17:59.279Z,coins_large,19.99,25000,95,0
pu_0000088,p_002829,s_p_002829_00074,2024-08-05T13:56:27.460Z,coins_medium,4.99,5500,97,0
pu_0000089,p_002829,s_p_002829_00076,2024-08-08T09:24:33.408Z,coins_medium,4.99,5500,100,0
pu_000008a,p_002829,s_p_002829_00080,2024-08-14T07:36:36.210Z,coins_medium,4.99,5500,106,0
pu_000008b,p_002829,s_p_002829_00084,2024-08-17T21:03:09.218Z,coins_small,0.99,1000,109,0
pu_000008c,p_002829,s_p_002829_00085,2024-08-18T06:27:14.545Z,coins_large,19.99,25000,110,0
pu_000008d,p_002829,s_p_002829_00088,2024-08-23T23:07:03.837Z,vip_monthly,9.99,10000,115,0
pu_000008e,p_002829,s_p_002829_00093,2024-08-26T14:20:33.593Z,coins_large,19.99,25000,118,0
pu_000008f,p_002829,s_p_002829_00098,2024-09-01T14:38:48.299Z,coins_medium,4.99,5500,124,0
pu_000008g,p_002829,s_p_002829_00101,2024-09-02T20:41:50.888Z,vip_monthly,9.99,10000,125,0
pu_000008h,p_002829,s_p_002829_00113,2024-09-24T07:03:20.220Z,coins_large,19.99,25000,147,0
pu_000008i,p_002829,s_p_002829_00121,2024-09-28T13:26:34.533Z,vip_monthly,9.99,10000,151,0
pu_000008j,p_002829,s_p_002829_00121,2024-09-28T13:29:01.406Z,coins_medium,4.99,5500,151,0
pu_000008k,p_002829,s_p_002829_00123,2024-10-03T15:10:37.432Z,coins_medium,4.99,5500,156,0
pu_000008l,p_002829,s_p_002829_00124,2024-10-07T15:37:17.905Z,coins_large,19.99,25000,160,0
pu_000008m,p_002829,s_p_002829_00124,2024-10-07T15:36:34.371Z,coins_large,19.99,25000,160,0
pu_000008n,p_002829,s_p_002829_00128,2024-10-10T21:58:30.158Z,coins_large,19.99,25000,163,0
pu_000008o,p_002829,s_p_002829_00128,2024-10-10T21:59:01.592Z,coins_small,0.99,1000,163,0
pu_000008p,p_002829,s_p_002829_00129,2024-10-13T06:19:20.332Z,vip_monthly,9.99,10000,166,0
pu_000008q,p_002829,s_p_002829_00131,2024-10-14T09:59:12.075Z,coins_medium,4.99,5500,167,0
pu_000008r,p_002829,s_p_002829_00131,2024-10-14T09:39:30.454Z,coins_medium,4.99,5500,167,0
pu_000008s,p_002829,s_p_002829_00132,2024-10-17T13:11:25.658Z,coins_medium,4.99,5500,170,0
pu_000008t,p_002829,s_p_002829_00133,2024-10-20T07:48:00.347Z,coins_large,19.99,25000,173,0
pu_000008u,p_002829,s_p_002829_00139,2024-10-24T21:02:48.823Z,coins_large,19.99,25000,177,0
pu_000008v,p_002829,s_p_002829_00139,2024-10-24T20:43:45.142Z,coins_medium,4.99,5500,177,0
pu_000008w,p_002829,s_p_002829_00141,2024-10-26T17:04:39.840Z,coins_small,0.99,1000,179,0
pu_000008x,p_002829,s_p_002829_00142,2024-10-28T10:39:35.561Z,coins_small,0.99,1000,181,0
pu_000008y,p_002829,s_p_002829_00142,2024-10-28T10:29:04.545Z,coins_large,19.99,25000,181,0
pu_000008z,p_002829,s_p_002829_00148,2024-11-03T09:29:38.688Z,coins_large,19.99,25000,187,0
pu_0000090,p_002829,s_p_002829_00149,2024-11-03T16:58:12.830Z,coins_small,0.99,1000,187,0
pu_0000091,p_002829,s_p_002829_00149,2024-11-03T17:17:24.922Z,coins_medium,4.99,5500,187,0
pu_0000092,p_002829,s_p_002829_00149,2024-11-03T17:22:32.452Z,vip_monthly,9.99,10000,187,0
pu_0000093,p_002829,s_p_002829_00150,2024-11-04T18:00:49.234Z,coins_small,0.99,1000,188,0
pu_0000094,p_002829,s_p_002829_00150,2024-11-04T17:57:49.068Z,coins_large,19.99,25000,188,0
pu_0000095,p_002829,s_p_002829_00155,2024-11-09T18:25:01.953Z,vip_monthly,9.99,10000,193,0
pu_0000096,p_002829,s_p_002829_00159,2024-11-15T20:58:51.016Z,vip_monthly,9.99,10000,199,0
pu_0000097,p_002829,s_p_002829_00160,2024-11-21T07:52:26.898Z,coins_small,0.99,1000,205,0
pu_0000098,p_002829,s_p_002829_00161,2024-11-21T10:31:52.358Z,coins_small,0.99,1000,205,0
pu_0000099,p_002829,s_p_002829_00162,2024-11-29T22:15:09.690Z,coins_medium,4.99,5500,213,0
pu_000009a,p_001261,s_p_001261_00001,2024-09-03T17:12:36.055Z,starter_pack,1.99,2000,23,1
pu_000009b,p_001261,s_p_001261_00001,2024-09-03T17:12:08.807Z,starter_pack,1.99,2000,23,0
pu_000009c,p_002995,s_p_002995_00005,2024-03-31T08:13:54.938Z,starter_pack,1.99,2000,44,1
pu_000009d,p_002995,s_p_002995_00018,2024-07-06T16:36:58.895Z,vip_monthly,9.99,10000,141,0
pu_000009e,p_002995,s_p_002995_00020,2024-07-07T09:22:06.709Z,starter_pack,1.99,2000,142,0
pu_000009f,p_002995,s_p_002995_00020,2024-07-07T09:31:23.903Z,coins_small,0.99,1000,142,0
pu_000009g,p_002995,s_p_002995_00020,2024-07-07T09:23:41.037Z,starter_pack,1.99,2000,142,0
pu_000009h,p_002995,s_p_002995_00021,2024-07-08T06:13:48.584Z,coins_small,0.99,1000,143,0
pu_000009i,p_002995,s_p_002995_00023,2024-07-15T16:33:40.198Z,coins_small,0.99,1000,150,0
pu_000009j,p_002898,s_p_002898_00001,2024-08-11T18:50:29.739Z,starter_pack,1.99,2000,0,1
pu_000009k,p_002898,s_p_002898_00001,2024-08-11T18:52:24.674Z,coins_small,0.99,1000,0,0
pu_000009l,p_002898,s_p_002898_00001,2024-08-11T18:48:34.277Z,coins_small,0.99,1000,0,0
pu_000009m,p_002898,s_p_002898_00004,2024-09-07T14:57:21.411Z,coins_small,0.99,1000,27,0
pu_000009n,p_002898,s_p_002898_00007,2024-10-05T18:34:27.956Z,coins_small,0.99,1000,55,0
pu_000009o,p_002898,s_p_002898_00008,2024-10-15T23:24:09.804Z,coins_small,0.99,1000,65,0
pu_000009p,p_002898,s_p_002898_00011,2024-11-11T06:50:46.373Z,coins_small,0.99,1000,92,0
pu_000009q,p_002898,s_p_002898_00011,2024-11-11T06:59:36.435Z,coins_small,0.99,1000,92,0
pu_000009r,p_002898,s_p_002898_00013,2024-12-25T19:02:11.686Z,coins_medium,4.99,5500,136,0
pu_000009s,p_002760,s_p_002760_00001,2024-03-04T08:19:32.556Z,starter_pack,1.99,2000,0,1
pu_000009t,p_002760,s_p_002760_00001,2024-03-04T08:22:28.163Z,coins_medium,4.99,5500,0,0
pu_000009u,p_002760,s_p_002760_00001,2024-03-04T08:36:02.421Z,coins_medium,4.99,5500,0,0
pu_000009v,p_002760,s_p_002760_00002,2024-03-04T21:29:55.056Z,coins_medium,4.99,5500,0,0
pu_000009w,p_002760,s_p_002760_00002,2024-03-04T21:49:44.963Z,coins_medium,4.99,5500,0,0
pu_000009x,p_002760,s_p_002760_00003,2024-03-05T14:44:37.262Z,coins_large,19.99,25000,1,0
pu_000009y,p_002760,s_p_002760_00003,2024-03-05T14:52:05.304Z,coins_medium,4.99,5500,1,0
pu_000009z,p_002760,s_p_002760_00004,2024-03-09T18:12:25.059Z,coins_large,19.99,25000,5,0
pu_00000a0,p_002760,s_p_002760_00004,2024-03-09T18:05:41.315Z,coins_medium,4.99,5500,5,0
pu_00000a1,p_002760,s_p_002760_00005,2024-03-11T15:58:13.514Z,coins_medium,4.99,5500,7,0
pu_00000a2,p_002760,s_p_002760_00005,2024-03-11T15:46:08.489Z,coins_large,19.99,25000,7,0
pu_00000a3,p_002760,s_p_002760_00005,2024-03-11T15:33:04.856Z,coins_large,19.99,25000,7,0
pu_00000a4,p_002760,s_p_002760_00005,2024-03-11T15:37:12.849Z,coins_small,0.99,1000,7,0
pu_00000a5,p_002760,s_p_002760_00005,2024-03-11T15:33:31.417Z,coins_large,19.99,25000,7,0
pu_00000a6,p_002760,s_p_002760_00005,2024-03-11T15:30:59.445Z,coins_medium,4.99,5500,7,0
pu_00000a7,p_002760,s_p_002760_00005,2024-03-11T15:30:34.312Z,coins_small,0.99,1000,7,0
pu_00000a8,p_002760,s_p_002760_00005,2024-03-11T15:37:04.255Z,starter_pack,1.99,2000,7,0
pu_00000a9,p_002760,s_p_002760_00006,2024-03-11T18:42:20.730Z,coins_small,0.99,1000,7,0
pu_00000aa,p_002760,s_p_002760_00010,2024-03-17T06:46:31.133Z,coins_medium,4.99,5500,13,0
pu_00000ab,p_002760,s_p_002760_00015,2024-03-21T18:36:21.329Z,coins_large,19.99,25000,17,0
pu_00000ac,p_002760,s_p_002760_00019,2024-03-26T08:59:21.120Z,coins_medium,4.99,5500,22,0
pu_00000ad,p_002760,s_p_002760_00021,2024-03-27T16:57:26.369Z,coins_large,19.99,25000,23,0
pu_00000ae,p_002760,s_p_002760_00021,2024-03-27T16:55:21.577Z,coins_medium,4.99,5500,23,0
pu_00000af,p_002760,s_p_002760_00021,2024-03-27T16:27:48.231Z,coins_small,0.99,1000,23,0
pu_00000ag,p_002760,s_p_002760_00024,2024-04-01T08:51:48.223Z,coins_small,0.99,1000,28,0
pu_00000ah,p_002760,s_p_002760_00030,2024-04-07T09:13:09.592Z,coins_small,0.99,1000,34,0
pu_00000ai,p_002760,s_p_002760_00031,2024-04-07T22:42:11.603Z,coins_small,0.99,1000,34,0
pu_00000aj,p_002760,s_p_002760_00031,2024-04-07T23:12:07.772Z,coins_medium,4.99,5500,34,0
pu_00000ak,p_002760,s_p_002760_00033,2024-04-11T08:40:52.576Z,coins_medium,4.99,5500,38,0
pu_00000al,p_002760,s_p_002760_00038,2024-04-17T14:46:28.261Z,coins_medium,4.99,5500,44,0
pu_00000am,p_002760,s_p_002760_00042,2024-04-21T11:49:54.171Z,coins_large,19.99,25000,48,0
pu_00000an,p_002760,s_p_002760_00046,2024-04-26T15:07:15.694Z,vip_monthly,9.99,10000,53,0
pu_00000ao,p_002760,s_p_002760_00046,2024-04-26T15:01:34.783Z,coins_large,19.99,25000,53,0
pu_00000ap,p_002760,s_p_002760_00049,2024-04-28T15:29:34.022Z,coins_medium,4.99,5500,55,0
pu_00000aq,p_002760,s_p_002760_00056,2024-05-07T17:23:43.194Z,coins_medium,4.99,5500,64,0
pu_00000ar,p_002760,s_p_002760_00057,2024-05-11T11:39:07.179Z,vip_monthly,9.99,10000,68,0
pu_00000as,p_002760,s_p_002760_00057,2024-05-11T11:22:26.474Z,coins_large,19.99,25000,68,0
pu_00000at,p_002760,s_p_002760_00061,2024-05-14T22:50:34.845Z,coins_small,0.99,1000,71,0
pu_00000au,p_002760,s_p_002760_00068,2024-05-23T11:05:04.286Z,coins_large,19.99,25000,80,0
pu_00000av,p_002760,s_p_002760_00078,2024-05-31T17:37:47.758Z,coins_medium,4.99,5500,88,0
pu_00000aw,p_002760,s_p_002760_00078,2024-05-31T17:52:15.891Z,coins_small,0.99,1000,88,0
pu_00000ax,p_002760,s_p_002760_00085,2024-06-12T19:04:37.973Z,coins_medium,4.99,5500,100,0
pu_00000ay,p_002760,s_p_002760_00086,2024-06-12T20:59:23.427Z,coins_medium,4.99,5500,100,0
pu_00000az,p_002760,s_p_002760_00091,2024-06-15T14:47:22.750Z,coins_large,19.99,25000,103,0
pu_00000b0,p_002760,s_p_002760_00092,2024-06-16T18:00:12.557Z,coins_small,0.99,1000,104,0
pu_00000b1,p_002760,s_p_002760_00098,2024-06-30T08:39:05.296Z,vip_monthly,9.99,10000,118,0
pu_00000b2,p_002760,s_p_002760_00101,2024-07-04T13:53:55.799Z,coins_large,19.99,25000,122,0
pu_00000b3,p_002760,s_p_002760_00105,2024-07-08T12:44:47.037Z,coins_large,19.99,25000,126,0
pu_00000b4,p_002760,s_p_002760_00106,2024-07-09T11:17:57.886Z,vip_monthly,9.99,10000,127,0
pu_00000b5,p_002760,s_p_002760_00107,2024-07-09T21:19:48.995Z,vip_monthly,9.99,10000,127,0
pu_00000b6,p_002760,s_p_002760_00109,2024-07-13T22:16:30.652Z,coins_medium,4.99,5500,131,0
pu_00000b7,p_002760,s_p_002760_00110,2024-07-15T15:08:44.586Z,coins_small,0.99,1000,133,0
pu_00000b8,p_002760,s_p_002760_00113,2024-07-19T06:22:30.108Z,coins_large,19.99,25000,137,0
pu_00000b9,p_002760,s_p_002760_00114,2024-07-19T07:36:03.021Z,coins_medium,4.99,5500,137,0
pu_00000ba,p_002760,s_p_002760_00115,2024-07-21T06:26:41.349Z,coins_medium,4.99,5500,139,0
pu_00000bb,p_002760,s_p_002760_00116,2024-07-21T14:00:14.669Z,coins_large,19.99,25000,139,0
pu_00000bc,p_002760,s_p_002760_00116,2024-07-21T14:21:50.731Z,coins_large,19.99,25000,139,0
pu_00000bd,p_002760,s_p_002760_00117,2024-07-23T08:45:12.853Z,coins_large,19.99,25000,141,0
pu_00000be,p_002760,s_p_002760_00118,2024-07-24T07:37:41.214Z,coins_medium,4.99,5500,142,0
pu_00000bf,p_002760,s_p_002760_00119,2024-07-25T09:08:47.850Z,vip_monthly,9.99,10000,143,0
pu_00000bg,p_002760,s_p_002760_00125,2024-07-28T17:11:14.675Z,vip_monthly,9.99,10000,146,0
pu_00000bh,p_002760,s_p_002760_00126,2024-07-29T07:39:16.224Z,coins_medium,4.99,5500,147,0
pu_00000bi,p_002760,s_p_002760_00127,2024-08-01T15:55:34.321Z,vip_monthly,9.99,10000,150,0
pu_00000bj,p_002760,s_p_002760_00129,2024-08-02T11:33:07.411Z,coins_medium,4.99,5500,151,0
pu_00000bk,p_002760,s_p_002760_00129,2024-08-02T11:35:34.845Z,coins_large,19.99,25000,151,0
pu_00000bl,p_002760,s_p_002760_00130,2024-08-02T19:21:17.849Z,coins_large,19.99,25000,151,0
pu_00000bm,p_002760,s_p_002760_00131,2024-08-07T14:01:44.315Z,coins_large,19.99,25000,156,0
pu_00000bn,p_002760,s_p_002760_00135,2024-08-13T10:10:28.141Z,coins_medium,4.99,5500,162,0
pu_00000bo,p_002760,s_p_002760_00136,2024-08-13T12:35:48.524Z,coins_medium,4.99,5500,162,0
pu_00000bp,p_002760,s_p_002760_00137,2024-08-14T17:37:39.878Z,vip_monthly,9.99,10000,163,0
pu_00000bq,p_002760,s_p_002760_00139,2024-08-15T09:07:38.942Z,coins_large,19.99,25000,164,0
pu_00000br,p_002760,s_p_002760_00179,2024-09-21T19:49:06.740Z,coins_medium,4.99,5500,201,0
pu_00000bs,p_002760,s_p_002760_00181,2024-09-23T12:33:17.406Z,starter_pack,1.99,2000,203,0
pu_00000bt,p_002760,s_p_002760_00181,2024-09-23T12:24:28.600Z,coins_large,19.99,25000,203,0
pu_00000bu,p_002760,s_p_002760_00186,2024-09-27T22:45:15.018Z,coins_large,19.99,25000,207,0
pu_00000bv,p_002760,s_p_002760_00189,2024-10-02T15:30:54.958Z,coins_medium,4.99,5500,212,0
pu_00000bw,p_002760,s_p_002760_00192,2024-10-03T22:27:38.851Z,coins_large,19.99,25000,213,0
pu_00000bx,p_002760,s_p_002760_00194,2024-10-05T10:25:59.280Z,coins_medium,4.99,5500,215,0
pu_00000by,p_002760,s_p_002760_00205,2024-10-17T23:12:23.376Z,coins_medium,4.99,5500,227,0
pu_00000bz,p_002760,s_p_002760_00208,2024-10-20T22:07:46.209Z,coins_large,19.99,25000,230,0
pu_00000c0,p_002760,s_p_002760_00209,2024-10-24T13:16:10.706Z,coins_medium,4.99,5500,234,0
pu_00000c1,p_002760,s_p_002760_00210,2024-10-27T21:57:17.017Z,starter_pack,1.99,2000,237,0
pu_00000c2,p_002760,s_p_002760_00230,2024-11-24T16:44:49.536Z,coins_large,19.99,25000,265,0
pu_00000c3,p_002760,s_p_002760_00231,2024-11-26T17:29:59.963Z,coins_medium,4.99,5500,267,0
pu_00000c4,p_002760,s_p_002760_00237,2024-12-03T17:31:29.620Z,coins_medium,4.99,5500,274,0
pu_00000c5,p_002478,s_p_002478_00003,2024-06-24T13:34:51.408Z,starter_pack,1.99,2000,5,1
pu_00000c6,p_002478,s_p_002478_00014,2024-08-09T23:21:29.375Z,coins_small,0.99,1000,51,0
pu_00000c7,p_002478,s_p_002478_00020,2024-08-25T16:32:02.917Z,coins_small,0.99,1000,67,0
pu_00000c8,p_002478,s_p_002478_00038,2024-10-05T18:04:19.508Z,coins_small,0.99,1000,108,0
pu_00000c9,p_002721,s_p_002721_00001,2024-04-21T18:38:48.989Z,coins_large,19.99,25000,0,1
pu_00000ca,p_002721,s_p_002721_00001,2024-04-21T18:36:16.318Z,coins_large,19.99,25000,0,0
pu_00000cb,p_002721,s_p_002721_00001,2024-04-21T18:43:55.635Z,coins_medium,4.99,5500,0,0
pu_00000cc,p_002721,s_p_002721_00001,2024-04-21T18:39:27.551Z,coins_medium,4.99,5500,0,0
pu_00000cd,p_002721,s_p_002721_00002,2024-04-22T11:35:43.001Z,coins_large,19.99,25000,1,0
pu_00000ce,p_002721,s_p_002721_00002,2024-04-22T11:47:25.411Z,coins_medium,4.99,5500,1,0
pu_00000cf,p_002721,s_p_002721_00002,2024-04-22T11:47:12.283Z,coins_medium,4.99,5500,1,0
pu_00000cg,p_002721,s_p_002721_00002,2024-04-22T11:37:35.414Z,coins_small,0.99,1000,1,0
pu_00000ch,p_002721,s_p_002721_00003,2024-04-25T12:38:24.724Z,coins_large,19.99,25000,4,0
pu_00000ci,p_002721,s_p_002721_00003,2024-04-25T12:40:22.592Z,coins_large,19.99,25000,4,0
pu_00000cj,p_002721,s_p_002721_00003,2024-04-25T12:42:32.620Z,coins_small,0.99,1000,4,0
pu_00000ck,p_002721,s_p_002721_00003,2024-04-25T12:45:28.384Z,coins_large,19.99,25000,4,0
pu_00000cl,p_002721,s_p_002721_00004,2024-04-28T20:43:10.990Z,coins_large,19.99,25000,7,0
pu_00000cm,p_002721,s_p_002721_00004,2024-04-28T20:51:56.247Z,coins_medium,4.99,5500,7,0
pu_00000cn,p_002721,s_p_002721_00005,2024-04-29T18:18:35.942Z,coins_medium,4.99,5500,8,0
pu_00000co,p_002721,s_p_002721_00006,2024-04-30T07:13:37.451Z,vip_monthly,9.99,10000,9,0
pu_00000cp,p_002721,s_p_002721_00006,2024-04-30T07:25:41.356Z,vip_monthly,9.99,10000,9,0
pu_00000cq,p_002721,s_p_002721_00007,2024-04-30T10:21:02.242Z,coins_small,0.99,1000,9,0
pu_00000cr,p_002721,s_p_002721_00014,2024-05-10T07:08:47.737Z,coins_large,19.99,25000,19,0
pu_00000cs,p_002721,s_p_002721_00014,2024-05-10T07:08:47.535Z,coins_medium,4.99,5500,19,0
pu_00000ct,p_002721,s_p_002721_00019,2024-05-17T10:54:03.351Z,vip_monthly,9.99,10000,26,0
pu_00000cu,p_002721,s_p_002721_00021,2024-05-21T19:15:14.344Z,coins_medium,4.99,5500,30,0
pu_00000cv,p_002721,s_p_002721_00022,2024-05-23T11:51:40.871Z,coins_large,19.99,25000,32,0
pu_00000cw,p_002721,s_p_002721_00024,2024-05-25T21:05:22.050Z,coins_large,19.99,25000,34,0
pu_00000cx,p_002721,s_p_002721_00024,2024-05-25T21:12:25.862Z,coins_medium,4.99,5500,34,0
pu_00000cy,p_002721,s_p_002721_00024,2024-05-25T21:18:30.645Z,coins_large,19.99,25000,34,0
pu_00000cz,p_002721,s_p_002721_00028,2024-05-28T23:00:57.739Z,coins_medium,4.99,5500,37,0
pu_00000d0,p_002721,s_p_002721_00030,2024-06-01T09:31:54.829Z,coins_medium,4.99,5500,41,0
pu_00000d1,p_002721,s_p_002721_00031,2024-06-02T08:22:39.035Z,coins_large,19.99,25000,42,0
pu_00000d2,p_002721,s_p_002721_00044,2024-06-19T14:54:21.518Z,coins_large,19.99,25000,59,0
pu_00000d3,p_002721,s_p_002721_00046,2024-06-20T17:53:22.802Z,coins_medium,4.99,5500,60,0
pu_00000d4,p_002721,s_p_002721_00046,2024-06-20T18:02:34.044Z,coins_small,0.99,1000,60,0
pu_00000d5,p_002721,s_p_002721_00050,2024-06-25T23:26:40.148Z,coins_medium,4.99,5500,65,0
pu_00000d6,p_002721,s_p_002721_00052,2024-07-02T22:01:25.246Z,coins_large,19.99,25000,72,0
pu_00000d7,p_002721,s_p_002721_00052,2024-07-02T22:12:27.987Z,vip_monthly,9.99,10000,72,0
pu_00000d8,p_002721,s_p_002721_00052,2024-07-02T22:20:40.098Z,coins_large,19.99,25000,72,0
pu_00000d9,p_002721,s_p_002721_00056,2024-07-04T21:47:25.720Z,coins_small,0.99,1000,74,0
pu_00000da,p_002721,s_p_002721_00057,2024-07-05T11:32:45.070Z,coins_large,19.99,25000,75,0
pu_00000db,p_002721,s_p_002721_00061,2024-07-07T19:27:49.924Z,coins_medium,4.99,5500,77,0
pu_00000dc,p_002721,s_p_002721_00061,2024-07-07T19:30:08.538Z,coins_medium,4.99,5500,77,0
pu_00000dd,p_002721,s_p_002721_00063,2024-07-10T12:08:11.651Z,coins_large,19.99,25000,80,0
pu_00000de,p_002721,s_p_002721_00066,2024-07-14T23:07:08.803Z,coins_large,19.99,25000,84,0
pu_00000df,p_002721,s_p_002721_00066,2024-07-14T23:17:18.932Z,coins_large,19.99,25000,84,0
pu_00000dg,p_002721,s_p_002721_00068,2024-07-15T23:18:02.830Z,coins_medium,4.99,5500,85,0
pu_00000dh,p_002721,s_p_002721_00068,2024-07-15T23:15:16.451Z,coins_medium,4.99,5500,85,0
pu_00000di,p_002721,s_p_002721_00071,2024-07-22T06:56:05.553Z,coins_medium,4.99,5500,92,0
pu_00000dj,p_002721,s_p_002721_00071,2024-07-22T06:42:45.244Z,coins_large,19.99,25000,92,0
pu_00000dk,p_002721,s_p_002721_00074,2024-07-25T13:33:49.108Z,coins_large,19.99,25000,95,0
pu_00000dl,p_002721,s_p_002721_00074,2024-07-25T13:22:33.734Z,coins_small,0.99,1000,95,0
pu_00000dm,p_002721,s_p_002721_00076,2024-07-27T11:58:20.630Z,starter_pack,1.99,2000,97,0
pu_00000dn,p_002721,s_p_002721_00078,2024-07-29T08:57:53.649Z,vip_monthly,9.99,10000,99,0
pu_00000do,p_002721,s_p_002721_00078,2024-07-29T09:00:01.497Z,coins_medium,4.99,5500,99,0
pu_00000dp,p_002721,s_p_002721_00080,2024-07-30T19:35:49.774Z,coins_large,19.99,25000,100,0
pu_00000dq,p_002721,s_p_002721_00090,2024-08-19T12:12:33.675Z,coins_large,19.99,25000,120,0
pu_00000dr,p_002721,s_p_002721_00094,2024-08-26T12:16:43.574Z,coins_small,0.99,1000,127,0
pu_00000ds,p_002721,s_p_002721_00094,2024-08-26T12:44:50.410Z,coins_small,0.99,1000,127,0
